375.0,-4.065,-4.234,-3.716,-3.246,-2.197,-3.134,-2.071,-1.63,-1.914,-1.721,-1.917,-1.784,-1.492,-1.464,-1.416,-1.321,-1.553,-1.533,-1.097,-1.196,-1.288,-1.287,-1.384,-1.167,-1.039,-1.107,-1.15,-1.112,-1.199,-0.947,-1.212,-0.878,-1.001,-1.103,-0.971,-0.801,-0.927,-0.812,-0.945,-0.594,-0.867,-0.762,-0.859,-0.866,-0.782,-0.597,-0.784,-0.683,-0.721,-0.555,-0.843,-0.602,-0.696,-0.555,-0.157,-0.463,-0.656,-0.445,-0.057,-0.211,20.319,196.149,583.455,513.656,128.566,7.71,1.238,1.438,1.579,1.652,2.093,1.934,2.489,3.209,3.324,3.716,4.416,5.143,5.392,5.793,6.519,7.342,7.603,8.573,8.189,9.665,9.608,10.453,12.585,13.234,14.457,13.76,12.215,13.05,12.371,12.215,13.494,13.86,12.374,13.396,13.385,14.077,14.726,15.13,14.257,14.822,15.726,14.824,13.902,14.496,14.777,14.852,13.536,13.977,13.487,12.498,12.884,13.162,12.536,13.125,12.307,12.116,11.721,10.476,11.059,9.824,11.003,9.829,10.757,9.373,9.735,10.071,9.089,9.456,9.585,7.884,9.34,7.02,7.977,7.993,8.168,6.426,6.131,6.444,6.522,5.465,5.679,5.533,5.527,4.272,4.72,4.999,4.417,3.898,5.279,4.031,3.662,3.438,3.142,3.349,3.134,2.676,2.866,2.644,2.048,2.62,1.415,2.355,1.492,1.411,1.434,1.386,1.901,0.925,1.364,1.54,
380.0,-5.476,-3.736,-3.304,-2.899,-2.339,-2.738,-2.521,-2.306,-2.104,-1.868,-1.604,-1.708,-1.612,-1.562,-1.72,-1.43,-1.468,-1.162,-1.259,-0.949,-1.185,-1.224,-1.209,-1.174,-1.038,-0.891,-0.945,-0.857,-1.022,-1.027,-0.947,-0.768,-0.848,-0.874,-0.932,-0.925,-0.824,-0.783,-0.983,-0.882,-0.724,-0.79,-0.766,-0.765,-0.804,-0.808,-0.599,-0.762,-0.602,-0.735,-0.713,-0.675,-0.439,-0.588,-0.539,-0.494,-0.642,-0.567,-0.444,-0.431,-0.039,-0.007,1.797,71.233,379.072,628.488,294.821,36.461,1.311,1.341,0.979,1.761,1.464,1.946,1.827,2.294,3.454,3.101,4.546,3.837,4.503,5.331,5.517,5.936,6.312,7.565,6.321,8.539,7.891,8.444,9.898,11.663,12.54,13.48,13.186,11.518,12.088,11.142,11.576,11.77,12.167,12.999,12.456,12.904,12.776,11.842,12.4,12.211,11.66,13.247,11.874,12.198,12.792,11.753,13.534,11.046,11.868,12.205,12.36,10.97,11.392,11.214,9.676,10.597,10.714,10.901,10.574,10.178,10.117,8.33,9.318,9.437,8.524,9.194,8.313,7.337,7.198,7.589,6.487,7.441,6.246,7.032,6.314,6.15,5.721,4.853,6.294,5.405,4.671,5.466,5.01,4.755,4.617,4.01,4.735,4.381,2.82,3.228,3.786,2.858,3.999,3.071,3.254,2.775,2.431,1.851,2.384,2.529,1.69,1.434,1.435,1.671,1.363,1.74,0.857,0.634,
385.0,-5.145,-4.159,-3.64,-2.95,-2.637,-2.292,-2.396,-1.894,-2.348,-1.975,-1.719,-1.587,-1.778,-1.58,-0.989,-1.237,-1.53,-1.185,-1.407,-1.359,-1.225,-1.154,-1.245,-1.264,-1.22,-1.074,-1.177,-0.946,-0.957,-0.924,-0.956,-1.092,-0.933,-0.905,-0.904,-0.675,-0.884,-0.93,-0.816,-0.767,-0.867,-0.753,-0.641,-0.826,-0.709,-0.809,-0.704,-0.727,-0.853,-0.798,-0.587,-0.553,-0.714,-0.609,-0.681,-0.559,-0.556,-0.426,-0.503,-0.358,-0.226,-0.277,-0.329,-0.209,-0.205,11.259,159.438,522.355,522.245,145.462,11.066,0.999,0.67,1.258,1.147,1.591,2.279,2.227,3.213,2.569,3.153,3.863,4.149,4.275,5.45,5.183,4.722,5.567,6.181,6.643,7.609,7.238,7.991,8.851,9.522,10.517,11.275,12.24,11.23,11.133,10.6,10.246,11.504,10.609,11.823,11.342,10.009,9.861,10.852,11.034,11.054,11.315,10.786,11.131,11.003,9.866,11.426,9.274,10.794,11.09,10.246,9.38,10.808,10.138,9.548,9.151,9.133,8.547,8.939,8.43,8.409,7.101,6.62,7.648,7.495,6.545,6.387,7.418,6.809,5.909,5.742,6.868,6.062,5.067,5.883,5.701,4.945,5.226,4.122,4.161,3.83,4.63,4.225,4.112,3.304,3.753,3.18,3.235,2.816,3.657,2.459,2.361,2.767,2.64,2.506,1.894,1.958,1.927,1.818,1.91,1.254,1.762,0.649,1.042,1.658,0.779,
390.0,-4.574,-3.879,-3.461,-2.901,-2.525,-2.84,-2.152,-1.609,-1.479,-1.687,-1.915,-1.805,-1.139,-1.632,-1.152,-1.399,-1.356,-1.261,-1.082,-1.192,-1.039,-1.161,-0.738,-1.072,-0.842,-1.048,-0.937,-0.749,-0.937,-1.153,-0.863,-0.81,-0.986,-0.842,-1.039,-0.988,-0.866,-0.823,-0.652,-0.743,-0.777,-0.758,-0.718,-0.754,-0.753,-0.844,-0.696,-0.73,-0.617,-0.633,-0.608,-0.686,-0.627,-0.703,-0.464,-0.336,-0.592,-0.503,-0.568,-0.514,-0.361,-0.523,-0.456,-0.219,-0.465,-0.226,-0.287,2.359,62.772,355.886,597.805,303.03,32.221,1.331,0.792,0.821,0.843,1.532,1.555,1.599,2.819,2.737,2.503,3.582,2.937,3.615,3.79,3.943,4.904,4.967,4.992,5.865,5.799,6.181,5.838,7.093,8.076,8.527,9.278,8.672,10.218,10.424,9.852,9.553,9.036,9.734,10.351,8.409,9.408,8.792,8.967,8.32,9.642,9.195,8.975,9.508,9.765,9.405,7.793,8.414,8.971,8.074,9.069,7.872,8.36,8.695,8.804,7.961,7.691,7.628,7.397,7.053,7.777,6.936,7.211,6.589,5.856,6.483,6.031,6.205,4.774,5.925,5.22,5.119,5.224,5.059,4.628,4.697,4.619,3.448,4.205,3.5,3.734,3.557,2.912,3.008,3.041,3.376,2.647,2.364,2.509,2.129,2.747,2.007,2.042,1.755,2.104,1.714,1.874,1.507,1.621,1.703,1.07,0.923,1.076,0.614,
395.0,-3.976,-3.032,-2.825,-2.671,-2.241,-2.7,-2.276,-2.178,-1.999,-1.707,-1.536,-1.722,-1.421,-1.152,-1.323,-1.324,-1.024,-1.242,-0.948,-1.159,-0.926,-1.048,-0.846,-0.85,-0.93,-1.01,-0.851,-0.995,-0.763,-0.918,-0.856,-0.628,-0.812,-0.776,-0.704,-0.674,-0.664,-0.668,-0.657,-0.634,-0.669,-0.672,-0.765,-0.734,-0.718,-0.531,-0.538,-0.562,-0.504,-0.594,-0.529,-0.603,-0.47,-0.598,-0.633,-0.418,-0.634,-0.502,-0.433,-0.343,-0.524,-0.508,-0.248,-0.348,-0.342,-0.222,-0.226,-0.333,-0.411,0.163,13.156,157.926,520.752,487.137,121.812,5.752,0.676,0.786,1.028,0.971,1.107,0.936,1.607,1.812,2.442,1.979,2.51,2.709,2.749,3.414,3.747,3.475,4.116,4.919,5.213,5.311,5.233,5.343,5.742,6.216,7.172,7.985,8.419,7.952,8.168,8.855,7.934,7.583,7.882,7.521,7.675,7.475,7.642,7.932,7.734,7.451,7.662,7.296,7.979,6.723,7.698,7.32,6.743,7.133,7.166,7.283,7.191,6.48,6.651,6.589,5.71,6.132,6.154,5.407,5.598,6.621,5.397,5.442,5.619,5.343,4.56,4.644,3.644,3.883,4.585,4.251,4.741,3.448,4.143,3.639,3.406,3.592,3.158,2.818,2.837,2.237,2.32,2.478,2.462,2.532,1.841,2.387,2.454,1.872,1.771,1.449,1.247,1.056,1.616,1.294,0.959,0.73,0.718,0.732,0.61,0.34,
400.0,-4.267,-2.865,-2.919,-2.396,-2.17,-1.847,-2.155,-1.943,-1.917,-1.644,-1.03,-1.786,-1.356,-1.177,-1.215,-1.267,-1.261,-1.373,-1.138,-1.245,-1.011,-0.961,-1.111,-0.805,-0.962,-0.729,-0.964,-1.042,-0.763,-0.81,-0.82,-0.854,-0.762,-0.702,-0.73,-0.79,-0.71,-0.688,-0.754,-0.803,-0.736,-0.613,-0.627,-0.588,-0.596,-0.775,-0.668,-0.498,-0.656,-0.664,-0.576,-0.524,-0.528,-0.495,-0.508,-0.402,-0.326,-0.628,-0.52,-0.366,-0.502,-0.528,-0.394,-0.413,-0.499,-0.393,-0.384,-0.392,-0.324,-0.323,-0.408,-0.352,1.821,44.679,302.761,539.122,282.869,36.494,1.226,0.459,0.998,0.563,1.097,1.185,0.948,1.255,1.323,1.537,2.025,2.377,2.149,2.784,2.86,3.576,3.161,3.837,4.31,4.245,4.338,4.964,5.052,5.158,4.977,6.063,6.806,6.539,7.875,8.183,7.388,6.577,6.871,6.179,6.755,6.15,6.138,7.071,6.31,6.478,6.621,6.571,6.198,6.589,5.671,6.861,5.586,6.285,6.35,7.238,5.29,5.599,5.187,4.674,5.389,5.508,5.425,5.503,5.052,4.9,4.681,4.912,5.084,4.589,3.318,3.418,3.784,3.446,3.643,3.466,4.133,3.066,3.155,2.679,2.712,3.35,3.057,2.668,2.261,2.118,2.578,2.616,1.912,1.896,1.824,1.439,1.759,1.422,1.248,1.437,1.321,1.555,0.71,0.946,0.979,0.8,0.688,0.646,
405.0,-4.103,-3.484,-2.185,-2.15,-2.43,-2.186,-1.982,-1.95,-1.816,-1.423,-1.582,-1.625,-1.215,-1.485,-1.303,-1.049,-1.026,-1.214,-1.086,-0.892,-0.95,-1.165,-0.817,-0.958,-0.935,-0.982,-0.751,-0.902,-0.933,-0.802,-0.615,-0.565,-0.757,-0.536,-0.767,-0.695,-0.63,-0.711,-0.611,-0.559,-0.699,-0.654,-0.623,-0.608,-0.668,-0.642,-0.714,-0.616,-0.771,-0.586,-0.516,-0.464,-0.526,-0.616,-0.579,-0.518,-0.436,-0.439,-0.469,-0.595,-0.479,-0.548,-0.268,-0.262,-0.545,-0.247,-0.439,-0.297,-0.37,-0.35,-0.333,0.004,-0.319,-0.173,-0.041,20.157,164.874,482.836,387.809,84.991,3.971,0.603,0.756,0.871,0.888,0.679,1.03,1.646,1.265,1.492,2.28,1.82,2.537,2.782,2.643,2.822,3.789,3.516,4.082,3.048,4.353,4.788,4.301,5.178,5.534,5.7,5.227,6.003,7.794,7.659,7.547,8.142,7.914,6.235,6.807,6.928,6.645,6.561,5.609,6.006,6.076,6.201,5.143,6.187,5.896,5.393,5.853,5.925,5.543,4.985,5.642,5.616,5.091,5.101,4.646,4.472,4.478,5.149,4.831,4.517,5.132,4.392,4.009,3.756,4.003,3.563,3.518,3.626,2.974,3.292,3.079,2.296,2.931,2.774,2.739,1.492,2.673,2.195,2.104,2.077,2.098,2.229,2.165,1.305,1.702,1.222,2.026,1.17,1.457,0.865,1.491,1.691,0.944,0.726,1.024,0.803,
410.0,-3.905,-3.205,-2.874,-2.082,-2.715,-1.043,-1.668,-2.211,-1.474,-1.39,-1.575,-1.184,-1.171,-1.517,-1.373,-1.282,-1.093,-1.029,-1.162,-1.148,-1.049,-0.883,-0.951,-0.908,-0.913,-0.764,-0.636,-0.929,-0.946,-0.86,-0.791,-0.704,-0.714,-0.666,-0.71,-0.692,-0.581,-0.507,-0.778,-0.603,-0.608,-0.55,-0.342,-0.586,-0.601,-0.522,-0.598,-0.613,-0.661,-0.479,-0.611,-0.463,-0.552,-0.542,-0.621,-0.611,-0.525,-0.454,-0.544,-0.49,-0.326,-0.247,-0.562,-0.435,-0.36,-0.312,-0.392,-0.485,-0.412,-0.389,-0.451,-0.265,-0.4,-0.152,-0.022,-0.23,-0.027,2.33,72.683,345.726,501.439,195.511,20.555,0.948,0.802,0.716,1.18,0.929,1.193,1.164,1.379,1.647,2.182,2.214,2.154,2.687,2.738,2.894,3.038,3.486,3.217,3.756,4.076,3.786,4.19,5.119,4.786,4.251,5.127,5.28,5.512,6.173,6.156,6.355,6.882,6.866,5.657,5.843,5.956,6.166,5.396,5.041,5.562,5.695,5.689,5.83,5.54,5.232,5.529,5.281,4.644,4.837,5.238,4.999,4.517,5.19,4.652,4.388,4.073,5.088,4.083,3.802,3.943,3.99,4.122,3.724,3.777,3.624,3.217,3.115,3.654,2.958,2.84,2.972,3.074,2.26,2.496,2.787,2.263,1.445,1.681,2.355,1.689,1.691,1.479,1.193,1.495,1.38,1.18,1.429,1.48,0.619,0.81,1.054,0.63,0.847,
415.0,-4.684,-3.301,-2.675,-2.281,-2.305,-2.066,-1.773,-1.444,-1.748,-1.358,-1.531,-1.489,-1.352,-1.206,-1.277,-1.444,-1.099,-1.218,-0.95,-1.001,-0.916,-0.86,-0.945,-1.015,-0.808,-0.655,-0.886,-0.782,-0.613,-0.728,-0.752,-0.553,-0.67,-0.671,-0.594,-0.704,-0.634,-0.811,-0.559,-0.671,-0.722,-0.591,-0.687,-0.603,-0.46,-0.637,-0.695,-0.591,-0.566,-0.361,-0.513,-0.518,-0.607,-0.495,-0.582,-0.331,-0.545,-0.551,-0.323,-0.257,-0.481,-0.447,-0.494,-0.498,-0.466,-0.3,-0.454,-0.247,-0.413,-0.532,-0.446,-0.354,-0.447,-0.137,-0.478,-0.231,-0.137,-0.2,0.042,0.542,15.883,175.626,441.911,340.875,70.338,3.634,0.407,0.655,0.677,0.955,0.961,0.934,1.339,1.87,1.709,2.158,2.327,2.299,1.966,2.81,3.396,3.448,2.716,3.632,3.63,3.843,3.815,4.685,3.839,4.735,4.625,4.323,4.982,5.689,5.156,5.766,6.648,6.534,6.578,4.963,6.02,5.792,4.767,5.039,5.825,4.584,5.442,4.764,4.798,5.11,4.92,4.718,5.033,4.974,4.596,4.135,4.833,4.151,4.013,4.156,4.437,4.197,3.907,4.266,3.629,3.933,2.998,4.139,2.79,2.948,2.147,3.533,2.319,2.458,2.626,2.767,2.106,2.543,2.102,2.212,2.027,1.479,1.633,2.033,1.75,1.723,1.686,1.648,1.1,1.419,0.914,0.988,1.157,0.486,0.971,0.835,
420.0,-4.31,-3.497,-2.324,-2.086,-1.417,-2.173,-1.372,-1.805,-1.23,-1.53,-1.285,-1.301,-1.283,-1.162,-1.148,-1.172,-1.222,-1.021,-0.915,-0.959,-0.699,-0.746,-1.004,-0.959,-0.978,-0.88,-0.832,-0.704,-0.716,-0.562,-0.679,-0.84,-0.554,-0.698,-0.608,-0.614,-0.498,-0.426,-0.676,-0.632,-0.432,-0.622,-0.543,-0.391,-0.457,-0.578,-0.555,-0.511,-0.61,-0.524,-0.493,-0.395,-0.398,-0.495,-0.533,-0.39,-0.361,-0.427,-0.415,-0.206,-0.3,-0.369,-0.368,-0.441,-0.355,-0.238,-0.261,-0.387,-0.466,-0.476,-0.293,-0.322,-0.341,-0.383,-0.342,-0.341,-0.608,-0.327,-0.059,-0.298,-0.321,0.224,4.052,72.899,315.52,395.441,132.308,9.64,0.667,0.677,0.596,1.0,0.816,1.007,0.977,1.392,1.292,1.688,1.692,1.86,2.004,2.482,2.52,2.55,2.838,3.722,3.52,3.235,4.009,3.593,3.744,4.286,3.568,3.936,4.099,4.659,4.831,5.068,5.629,6.015,5.901,5.656,5.586,4.977,4.118,4.297,5.096,4.655,4.775,4.622,4.046,4.755,4.38,4.398,3.804,3.881,3.986,4.132,3.843,3.513,3.893,3.579,3.727,3.288,3.609,3.839,4.077,3.162,3.144,2.425,2.832,2.158,3.427,3.172,2.096,2.128,2.067,1.947,1.941,1.776,1.503,2.227,1.479,1.711,1.75,1.461,1.217,1.171,1.422,1.149,1.124,1.049,0.898,0.968,1.147,0.547,
425.0,-3.514,-3.459,-2.817,-2.223,-1.81,-1.882,-1.854,-1.712,-1.38,-1.481,-1.528,-1.246,-1.142,-1.204,-1.104,-0.988,-1.102,-0.803,-1.009,-0.983,-0.952,-1.058,-0.867,-0.79,-0.813,-0.421,-0.703,-0.66,-0.643,-0.724,-0.825,-0.63,-0.676,-0.641,-0.62,-0.462,-0.493,-0.551,-0.571,-0.517,-0.572,-0.444,-0.518,-0.528,-0.368,-0.487,-0.505,-0.617,-0.592,-0.438,-0.504,-0.517,-0.422,-0.235,-0.424,-0.359,-0.407,-0.426,-0.297,-0.454,-0.387,-0.487,-0.369,-0.481,-0.438,-0.329,-0.27,-0.424,-0.408,-0.174,-0.283,-0.419,-0.512,-0.399,-0.34,-0.397,-0.343,-0.251,-0.469,-0.254,-0.342,-0.276,-0.201,0.0,0.428,17.325,151.13,360.503,255.922,47.055,2.187,0.472,0.826,0.8,0.688,0.787,0.994,1.212,1.082,1.525,1.617,1.738,1.802,1.382,2.341,2.202,2.693,3.079,2.619,2.651,2.96,3.342,3.103,3.178,3.055,3.642,3.597,3.751,3.118,4.001,3.877,4.85,4.899,4.539,5.359,4.881,4.165,4.506,4.083,4.125,3.814,3.805,3.844,4.181,3.38,3.714,3.55,3.813,3.952,3.072,3.182,3.505,3.276,3.022,3.195,3.075,2.602,3.396,2.629,2.305,2.777,2.361,2.862,2.51,1.996,1.447,1.945,1.737,2.176,2.187,1.691,1.547,1.438,1.985,1.25,1.546,0.608,0.962,0.68,1.126,0.593,0.867,0.82,0.656,0.573,0.776,
430.0,-3.212,-2.734,-2.071,-2.52,-1.628,-1.551,-1.632,-1.832,-1.702,-1.372,-1.091,-1.186,-1.297,-0.99,-1.204,-0.965,-0.837,-0.863,-0.809,-0.896,-0.896,-0.584,-0.715,-0.739,-0.89,-0.679,-0.718,-0.887,-0.624,-0.345,-0.632,-0.674,-0.701,-0.608,-0.535,-0.54,-0.532,-0.584,-0.542,-0.591,-0.479,-0.688,-0.495,-0.51,-0.415,-0.577,-0.475,-0.352,-0.454,-0.388,-0.517,-0.535,-0.446,-0.307,-0.449,-0.37,-0.302,-0.32,-0.225,-0.36,-0.281,-0.503,-0.448,-0.413,-0.34,-0.431,-0.387,-0.354,-0.413,-0.352,-0.305,-0.338,-0.319,-0.412,-0.267,-0.259,-0.318,-0.271,-0.389,-0.309,-0.246,-0.203,-0.174,-0.224,-0.08,-0.048,-0.046,2.81,45.101,231.527,307.593,125.845,12.16,0.539,0.402,0.529,0.625,0.759,0.786,0.914,0.978,1.245,1.659,1.328,1.758,1.534,1.442,1.977,2.11,2.028,2.578,2.396,2.083,2.52,2.23,2.838,2.858,2.801,3.211,2.847,3.026,3.464,3.378,3.597,3.971,4.012,4.096,4.818,4.254,3.338,3.838,3.666,3.205,3.462,3.175,3.426,3.786,3.217,3.013,2.892,3.137,2.931,3.272,2.832,2.319,3.006,2.312,2.619,2.552,2.484,3.098,2.267,2.019,2.159,1.32,1.808,1.93,1.835,1.5,1.079,1.506,0.986,1.198,1.321,1.32,1.4,1.347,1.006,0.945,0.404,1.046,0.496,0.712,0.853,0.7,0.328,
435.0,-2.509,-2.463,-2.199,-2.263,-1.612,-1.885,-1.407,-1.436,-0.923,-1.277,-0.996,-0.855,-0.99,-1.287,-1.142,-1.066,-0.787,-0.881,-0.815,-0.931,-0.736,-0.801,-0.751,-0.626,-0.585,-0.678,-0.697,-0.573,-0.553,-0.546,-0.406,-0.628,-0.375,-0.514,-0.549,-0.433,-0.444,-0.37,-0.417,-0.545,-0.425,-0.417,-0.417,-0.483,-0.402,-0.494,-0.276,-0.398,-0.517,-0.443,-0.499,-0.406,-0.29,-0.451,-0.285,-0.337,-0.452,-0.345,-0.411,-0.434,-0.4,-0.434,-0.395,-0.438,-0.298,-0.413,-0.354,-0.182,-0.377,-0.328,-0.274,-0.26,-0.332,-0.277,-0.292,-0.353,-0.265,-0.33,-0.328,-0.318,-0.239,-0.168,-0.228,-0.202,-0.136,-0.185,-0.253,-0.189,-0.081,0.33,14.772,111.041,278.712,193.804,40.3,1.921,0.404,0.314,0.322,0.627,0.618,0.947,1.144,1.158,1.11,1.175,1.333,1.436,1.6,1.653,1.591,1.743,1.918,1.982,1.92,1.979,2.567,2.956,2.469,2.684,2.898,2.568,2.458,2.661,2.909,3.597,2.629,3.313,3.803,3.607,3.488,3.661,4.041,3.035,2.879,3.102,3.337,2.761,3.041,2.519,2.88,2.877,2.261,2.375,1.846,2.411,2.623,2.417,1.827,1.935,1.86,1.95,1.605,1.532,1.411,1.354,1.758,1.422,1.754,1.402,1.273,1.17,1.254,1.22,1.078,1.66,1.061,0.874,1.015,0.365,0.845,1.024,0.401,0.708,0.349,0.506,
440.0,-2.891,-1.978,-2.344,-2.003,-1.572,-1.413,-0.981,-1.448,-1.375,-1.125,-1.112,-1.097,-1.179,-0.979,-0.957,-0.853,-0.925,-0.633,-0.617,-0.604,-0.672,-0.563,-0.428,-0.678,-0.629,-0.698,-0.606,-0.575,-0.753,-0.565,-0.55,-0.672,-0.541,-0.515,-0.511,-0.465,-0.477,-0.445,-0.521,-0.513,-0.568,-0.381,-0.506,-0.371,-0.408,-0.351,-0.345,-0.386,-0.433,-0.332,-0.432,-0.265,-0.373,-0.277,-0.307,-0.37,-0.347,-0.293,-0.275,-0.387,-0.334,-0.236,-0.332,-0.361,-0.29,-0.264,-0.311,-0.259,-0.273,-0.244,-0.312,-0.22,-0.368,-0.215,-0.204,-0.371,-0.294,-0.061,-0.356,-0.421,-0.314,-0.21,-0.222,-0.104,-0.137,-0.129,-0.153,-0.222,-0.251,-0.108,-0.044,0.089,1.961,40.873,182.625,259.737,100.841,10.392,0.689,0.318,0.652,0.569,0.743,0.901,0.894,0.831,0.782,1.117,1.075,1.653,1.167,1.531,1.681,1.958,1.813,2.044,2.095,1.807,1.939,1.883,1.947,2.72,2.243,2.521,2.092,2.491,2.375,2.622,2.12,2.764,2.69,3.353,3.187,3.165,2.986,2.923,3.258,2.561,2.633,2.717,2.609,1.89,2.505,1.866,2.284,1.885,1.937,1.917,1.72,2.304,1.732,1.573,1.542,1.757,1.564,2.006,1.631,1.807,1.52,1.556,1.583,0.837,1.191,0.863,1.347,1.237,0.911,0.873,0.421,0.944,0.505,0.689,0.946,0.207,1.204,0.684,
445.0,-3.192,-2.705,-1.842,-1.535,-1.594,-1.505,-1.534,-1.494,-1.358,-1.151,-1.066,-0.964,-0.837,-0.8,-0.941,-0.728,-0.822,-0.808,-0.722,-0.47,-0.501,-0.499,-0.648,-0.848,-0.513,-0.601,-0.66,-0.419,-0.66,-0.548,-0.493,-0.412,-0.681,-0.318,-0.385,-0.27,-0.46,-0.445,-0.448,-0.538,-0.47,-0.573,-0.339,-0.442,-0.467,-0.277,-0.485,-0.326,-0.356,-0.369,-0.207,-0.247,-0.371,-0.421,-0.358,-0.272,-0.408,-0.374,-0.301,-0.329,-0.29,-0.386,-0.243,-0.22,-0.304,-0.33,-0.218,-0.242,-0.25,-0.412,-0.333,-0.338,-0.303,-0.258,-0.252,-0.251,-0.159,-0.294,-0.269,-0.382,-0.317,-0.312,-0.316,-0.24,-0.164,-0.067,-0.186,-0.135,-0.159,-0.09,-0.041,-0.135,-0.145,-0.027,0.199,7.858,86.923,224.543,192.746,42.486,2.531,0.403,0.377,0.514,0.604,0.612,0.708,0.757,0.583,0.789,1.059,1.392,1.293,1.148,1.714,1.5,1.529,1.844,1.865,1.606,1.692,1.64,1.884,1.828,1.681,2.024,1.82,2.186,2.245,2.216,1.922,2.204,1.917,2.351,2.468,2.77,2.977,2.829,2.778,2.85,2.79,2.038,1.568,2.208,1.648,1.674,2.01,1.924,1.706,1.841,1.56,1.892,1.574,1.571,1.646,1.355,1.347,1.535,1.352,1.053,1.15,0.896,1.228,1.142,0.816,1.166,0.51,0.661,0.703,0.902,0.817,0.567,0.615,0.815,0.83,0.559,
450.0,-2.559,-2.224,-1.856,-1.477,-1.382,-1.198,-1.081,-0.967,-1.191,-1.112,-0.734,-0.898,-0.629,-0.733,-0.616,-0.658,-0.743,-0.522,-0.654,-0.484,-0.5,-0.564,-0.601,-0.522,-0.55,-0.502,-0.579,-0.419,-0.353,-0.324,-0.555,-0.385,-0.437,-0.407,-0.417,-0.433,-0.353,-0.324,-0.338,-0.364,-0.475,-0.291,-0.4,-0.358,-0.41,-0.045,-0.347,-0.182,-0.202,-0.374,-0.208,-0.312,-0.269,-0.369,-0.271,-0.266,-0.172,-0.266,-0.206,-0.187,-0.315,-0.192,-0.326,-0.194,-0.21,-0.263,-0.264,-0.228,-0.214,-0.232,-0.32,-0.32,-0.298,-0.225,-0.204,-0.244,-0.193,-0.235,-0.33,-0.216,-0.219,-0.175,-0.193,-0.219,-0.111,-0.252,-0.234,-0.023,-0.163,-0.104,-0.076,-0.148,-0.182,-0.092,-0.159,-0.072,0.124,1.2,27.838,150.994,237.468,101.458,9.033,0.685,0.435,0.465,0.674,0.595,0.867,0.706,0.863,0.986,0.889,0.77,1.061,1.244,1.208,1.192,1.481,1.534,1.435,1.491,1.442,1.905,1.816,1.778,1.758,1.516,1.518,1.696,2.058,1.928,1.8,2.14,2.181,2.097,1.935,1.956,2.019,2.725,1.973,2.473,2.566,2.201,1.828,2.006,1.799,1.885,1.726,1.574,1.618,1.902,1.833,1.303,1.278,1.145,1.839,0.956,1.547,1.227,1.152,0.537,1.194,1.246,0.773,0.902,0.865,0.489,0.701,0.844,0.782,0.7,0.607,0.403,0.713,0.551,
